-----Simulation 0-----
173269.5358,21495.232200000028
173415.2504,0
173468.287,0
173587.9753,0
173629.7865,0
173757.9917,16465.92750000002
173849.8418,17998.645499999984
173862.9598,23465.74370000002
174052.6414,0
174097.9574,18781.55170000001
174160.9583,0
174350.3412,0
174675.8016,0
174677.88569999998,0
174867.0622,0
174964.6711,0
174984.67369999998,0
174999.6183,0
175046.3688,0
175047.074,0
175059.08120000002,0
175111.34889999998,0
175116.2575,0
175123.6132,18794.555366666667
175319.8226,22316.69650000002
175353.8855,15025.092100000009
175415.303,0
175624.1809,22918.49410000001
175708.6502,0
175794.1832,0
175895.7144,0
175988.7441,0
176003.52980000002,0
176058.9806,0
176232.8929,17759.426800000016
176440.2363,24076.4246
176496.109,0
176569.1319,0
176575.9073,0
176796.9541,23649.84760000001
177035.9159,22932.566299999977
177070.6908,17956.700700000016
177101.8041,24071.56640000001
177133.0453,0
177177.2254,0
177296.79009999998,0
177405.4485,0
177409.6559,0
177477.27909999999,0
177486.1949,24708.392699999997
177492.13809999998,0
177595.3928,24596.04250000001
177634.4621,0
177817.5364,15435.656199999998
177837.7356,24243.91400000002
177940.0424,24711.477700000018
177992.4231,24649.268500000006
178003.7557,351.74050000001444
178032.2641,0
178070.3295,0
178281.7998,0
178384.4594,49.23711666665622
178394.86,16046.343499999988
178453.3209,0
178962.5382,917.8381999999983
179134.8475,24766.088400000008
179215.7763,870.4066833333345
179325.3122,981.8501999999862
179346.1772,0
179371.4925,17945.588900000002
179493.5827,24722.726200000005
179583.2791,1126.5515000000305
179929.9578,0
180198.4338,484.73120000000927
180260.597,14616.95180000001
180369.7436,17855.74859999999
180466.2181,20788.25099999999
180901.1296,18878.89049999998
181024.5326,1404.7222000000183
181189.622,25204.465800000005
181400.8695,22450.601200000005
181570.8693,626.0885999999882
181709.7173,25700.214299999992
181902.1756,24368.267399999982
181902.5256,995.7331750000012
182172.2641,2234.820800000016
182544.8284,2009.5836000000127
182714.5345,25787.9093
182863.4389,23509.352899999998
183017.0255,0
183021.4844,25854.753199999977
183051.01870000002,0
183080.3641,17274.1091
183080.6545,25449.390733333334
183178.9204,22741.647100000002
183327.7588,25362.530100000004
183577.3738,3438.6898999999976
183643.9871,0
183720.9321,16214.290100000013
184631.7042,22442.51080000002
184874.3522,25277.35759999999
185035.5481,3329.5832000000228
185059.21600000001,0
185144.3872,25964.92439999999
185164.5677,24580.30680000002
185420.2613,25057.087
185532.0353,5772.970299999986
185904.1695,23493.676799999987
185913.7471,26432.40710000001
185933.8489,23060.156400000007
185987.0473,3679.013100000011
185991.8503,6138.729899999977
186009.5764,26048.871399999975
186183.6204,24634.867900000012
186290.7048,0
186636.9664,2034.794200000004
186646.9983,0
186668.1657,0
186886.583,27405.684500000003
187090.9201,22358.636
187248.916,25878.584700000007
187417.7211,25868.609299999982
187460.2145,0
187461.39299999998,0
187568.4261,4733.255100000009
187609.8201,25862.657999999996
187655.4555,26895.7212
187840.5172,0
187916.5782,26967.406300000002
187951.9847,26991.28959999999
188356.7132,4458.814899999998
188551.0208,25878.7402
188794.7471,4589.210699999996
188846.6929,4763.680399999983
189063.5335,0
189193.9748,4011.5113166666706
189303.7357,24970.168799999985
189339.2236,466.9339999999793
189663.8127,7451.269100000005
189779.5095,0
189863.3958,5675.614999999991
190192.7736,27137.89559999999
190604.4942,27965.593699999998
190657.0153,29298.442500000005
190818.9374,0
191305.5746,28642.860199999996
191334.0887,25873.1526
191336.0416,24510.02779999998
191611.4442,5335.665000000008
191641.7861,27816.455400000006
191753.2084,27954.485600000015
191815.5916,24581.38340000002
192237.5977,3817.9071000000113
192258.1419,0
192475.1601,29303.703899999993
192839.9202,9262.672199999972
193079.0186,25950.908600000024
193286.8788,5656.920000000013
193635.2302,0
193708.6483,27058.646200000017
193747.8459,27781.129799999995
194034.362,5183.241500000004
194164.9565,9884.429399999994
194745.2909,6764.8879000000015
194786.7391,24596.304300000018
194934.8871,944.2246999999916
195015.8764,6149.215800000005
195389.6327,10422.65909999999
195620.3954,7044.100800000015
195747.5097,28028.992599999998
195871.7258,29703.0852
196051.2843,31550.61129999999
196116.1879,25986.023399999976
196146.2054,29141.980899999995
196320.9722,29025.000099999976
196371.7674,12459.647200000007
196460.9082,4117.734475000005
196606.9138,31619.513800000015
196616.1069,30510.470700000005
196647.9424,10969.790999999997
196682.2382,7371.302499999991
196772.5578,7576.461500000005
196895.8221,12378.921299999987
197017.6678,10038.249899999995
197113.7063,9916.957199999975
197308.4959,0
197324.701,29086.6544
197670.9813,7601.8116000000155
197791.7514,13510.199200000003
197918.8411,8602.279899999994
198211.3345,20994.9424
198558.8291,28862.730899999995
198674.6904,27885.402000000002
198955.624,28746.73940000002
198980.2968,31634.694300000003
199101.2318,32545.117200000008
199130.8825,13580.839600000007
199162.7569,12093.881000000023
199197.8861,31446.126500000013
199684.5138,32883.491299999994
199711.3628,12732.36930000002
199760.6662,0
199791.0258,9356.252700000012
199905.9442,29091.655874999997
200073.0259,13991.330200000026
200114.279,27343.07210000002
200120.7864,31664.011000000028
200319.9152,30254.73721666666
200556.6406,13575.948700000008
200590.2108,29503.204200000007
200680.26,32609.334200000012
201100.1797,9298.378700000001
201429.3936,30394.94530000002
201470.3919,29781.91279999999
201902.87,33611.519499999995
201908.6276,27829.18590000001
201964.2025,32848.33400000003
202033.2956,9258.382200000022
202087.8226,13804.468800000031
202092.3729,12475.314699999988
202218.4259,33519.21780000001
202274.1543,8147.503100000002
202404.9992,15693.756599999993
202554.9727,32574.708899999998
202557.3104,33209.846099999995
202960.0821,30745.877299999993
203128.426,8338.226500000019
203169.9689,7428.598700000002
203355.7928,13572.772599999997
203638.0267,32663.561199999996
203698.9954,33278.97100000002
203821.7015,27877.370739999984
204216.508,29021.044399999984
204301.2509,12089.763000000006
204324.0826,32868.791
204430.3386,33654.825899999996
204578.9795,33648.69219999999
204656.046,7636.569900000002
204846.6408,30184.210499999986
204870.9822,33214.177800000005
204984.9792,34275.70079999999
205005.2911,30145.273000000016
205029.9935,15445.849900000001
205150.4997,13863.935799999977
205204.4264,34160.56099999999
205265.7414,32744.60009999998
205405.2712,33362.6942
205410.3991,13713.442800000019
205542.5101,32394.10680000001
205643.144,18158.09030000001
205689.4629,30522.497500000027
205985.1839,17839.09720000002
206053.0658,33880.466600000014
206199.638,10408.933700000023
206347.7132,31677.769
206383.919,30611.667333333316
206815.3402,33584.56210000001
206956.1643,32629.989300000016
207000.2775,15417.9381
207178.1214,16853.100000000006
207329.6199,33486.75750000001
207335.9388,34270.5595
207815.7918,7980.895699999994
207869.6377,33461.6434
207954.6991,29241.535499999998
207987.4036,34131.58419999998
208092.7026,11480.348399999988
208371.1281,34168.1133
208432.1923,34452.46549999999
208509.7777,16425.44340000002
208550.6868,19009.679800000013
208646.4186,35017.099799999996
208989.9191,16504.388999999996
208994.0664,19689.953600000008
209004.2793,32679.674700000003
209096.1354,33609.0264
209097.3102,12424.184200000018
209319.7176,33757.91829999999
209598.7532,33000.20879999999
209729.1899,20452.521799999988
209806.0234,34444.075700000016
209815.5171,13615.923699999985
209860.0993,18498.775599999994
209929.7012,14726.4571
209930.4127,24507.383359999978
210112.2126,32681.29939999999
210422.7806,33862.71299999999
210449.8132,13844.9657
210672.9621,33871.20670000001
210723.3468,34077.18669999999
210773.3926,33939.57069999998
210861.0157,18441.476425
210870.1882,34579.9927
211013.8572,13837.918999999994
211034.4121,20492.519499999995
211058.0387,34446.049499999994
211286.4614,34504.586500000005
211287.9577,33848.7617
211307.5709,33818.85309999998
211399.098,19780.2004
211541.1246,20298.2065
211726.51,19860.1507
211890.4435,12429.2506
211968.9765,34287.927399999986
211972.7082,34057.495200000005
212204.2777,33936.365900000004
212257.1754,20087.687000000005
212449.0632,29592.638399999996
212539.3867,20310.43160000001
212836.4173,12070.7016
212917.9065,32973.39950000003
212950.8716,10369.367400000017
213250.9035,20419.590199999977
213546.4525,34113.51080000002
213615.1503,13912.721800000028
213642.5851,13900.824800000002
213736.4257,34101.27129999999
213756.7946,20630.64009999999
213774.0027,13963.457700000028
213848.7408,34599.45319999999
213870.4098,15871.770300000004
213973.1724,13901.195700000011
214161.0438,33983.70610000001
214171.8418,16813.01019999999
214602.6774,33568.03109999999
214608.3217,27348.81599999999
214635.7539,33606.77680000002
214852.1784,34317.816300000006
215114.3631,34726.028499999986
215400.5665,16776.0349
215437.1586,13859.318
215479.611,13069.590400000016
215505.1702,13711.853000000003
215537.0098,34032.00039999999
215607.5468,35777.01180000001
215755.3771,20605.63890000002
215791.5578,33626.481300000014
215803.6772,34507.49610000002
215812.0528,21407.10620000001
215878.1272,34097.25279999999
216016.4918,33336.1317
216371.2726,21686.238899999997
216454.4504,34542.78640000001
216490.6458,0
216520.7949,33607.273799999995
216539.9882,14355.993099999992
216799.5429,20771.25080000001
216957.1083,16110.490499999985
217013.6352,36110.196999999986
217026.6383,35523.514999999985
217075.7976,21287.281199999998
217136.5751,35834.65889999998
217196.9497,33998.47399999999
217247.1064,33782.14679999999
217259.4573,18366.86110000001
217296.6098,21224.121600000013
217414.8718,18257.192099999986
217446.9083,34536.05369999999
217758.7035,21184.967600000004
217841.8834,34120.60029999999
217887.1223,33802.677799999976
217917.8758,20574.91320000001
217921.3356,21244.221099999995
217944.083,21951.468400000012
217960.9722,21515.990099999995
217972.2952,21775.87599999999
218093.9686,33615.024999999994
218453.5437,22069.177599999995
218519.1384,20632.050900000002
218675.3044,36261.57029999999
218712.6438,20492.882399999973
218736.2561,20643.031199999998
218913.847,20222.7782
219032.6442,37054.90040000001
219048.2101,34768.451
219184.9343,34784.87519999998
219298.8758,19852.728499999997
219340.57,12461.020100000023
219597.994,20459.17320000002
219681.9014,37143.259099999996
219718.0577,32850.1409
219763.7227,19853.714100000012
219964.254,36234.590999999986
220028.0978,19845.934999999998
220160.714,22030.497499999998
220162.5963,38444.28719999999
220167.7456,34043.010099999985
220291.908,21902.220499999996
220365.3842,21343.513000000006
220544.4317,38317.8805
220620.4065,22105.78820000001
220782.5176,20429.49159999998
220811.6202,37157.86050000001
221009.2849,19400.95119999998
221071.1351,22015.26250000001
221135.2218,20133.789500000014
221225.9627,34317.58439999999
221514.584,37224.86670000001
221596.8277,34057.3897
221857.6694,37034.575700000016
221906.114,20728.368300000002
221934.9109,35353.110199999996
221960.7182,20855.891399999993
222062.8522,18469.8854
222117.8764,39193.581200000015
222241.9817,33783.058099999995
222306.1608,34593.26060000001
222319.673,21628.13520000002
222431.9982,38340.8346
222639.0472,34018.403300000005
222673.8597,13647.041100000002
222690.9097,21239.797499999986
222714.6887,14632.159400000004
222733.5813,34011.533199999976
222745.6234,36709.99430000002
222811.3288,37656.29879999999
222839.0749,20324.00900000002
222894.7002,21939.623099999997
222969.89,20654.987100000028
223017.7514,34072.85330000002
223051.6959,21653.9559
223113.2608,39215.383700000006
223202.5583,21961.540100000013
223430.725,21836.50960000002
223543.7675,0
223782.3518,39727.047500000015
223990.4379,23086.02839999998
224217.7586,39147.91589999999
224322.7256,33187.9308
224347.1193,39137.367
224370.9752,39758.95239999998
224386.476,22747.296299999987
224755.9894,36719.85389999999
224929.8611,34486.8155
225425.6203,23197.228300000017
225427.6815,23293.68590000001
225494.3944,23494.005999999994
225505.6575,39495.07210000002
225545.6882,37649.674
