-----Simulation 0-----
172869.0703,0
172908.5007,0
172968.4183,0
172995.22950000002,0
173007.706,0
173068.4878,0
173081.88880000002,0
173223.8137,0
173267.53889999999,0
173398.86920000002,0
173888.2188,0
174046.3979,6308.090300000011
174185.8171,0
174207.0164,0
174225.9136,0
174290.4945,0
174291.31650000002,0
174440.0789,0
174445.9826,0
174496.4796,0
174747.1633,0
174816.47526,0
175171.1429,3230.766900000017
175176.9377,7691.319699999993
175320.36310000002,0
175450.6449,0
175546.2374,5125.8763000000035
175556.1177,0
175709.7333,0
175840.7112,0
175968.3663,0
176004.3775,0
176027.8249,0
176037.95630000002,0
176479.2138,0
176547.8177,2501.4156000000075
176629.3576,0
176676.3349,4507.473099999974
176744.0803,0
176776.0549,0
176805.1561,2484.114499999996
176820.0712,0
176881.0553,6321.1499000000185
176887.8711,0
176902.778,0
176948.9753,0
176984.54200000002,0
177106.6193,0
177109.1962,0
177166.08490000002,0
177260.69150000002,0
177289.4692,0
177301.63880000002,0
177333.986,0
177444.3167,3524.946399999986
177575.4772,0
177669.1652,0
177724.685,0
177899.3109,0
177972.8393,0
177998.6191,0
178040.2613,0
178056.4485,0
178196.5316,0
178297.04,0
178311.783,0
178343.5288,0
178385.9057,0
178424.17362,0
178457.8658,4558.039799999999
178537.5454,0
178895.7298,5495.607799999998
178903.9563,0
178976.1972,0
179015.4716,345.99499999999534
179148.8058,0
179228.46110000001,0
179243.0356,0
179290.0957,0
179365.2136,10297.911899999977
179382.8345,0
179575.9286,8357.772500000021
179745.1777,8715.118699999992
179793.2451,725.3263000000152
179836.5868,0
179892.12290000002,0
179929.9612,0
180243.7921,0
180323.4518,1376.3974999999919
180362.31829999998,0
180561.8469,0
180579.6981,5341.8842
180744.891,0
180813.1101,0
181075.811,0
181360.497,1844.8894000000146
181383.8229,5376.750999999989
181534.355,0
181612.7575,0
181634.113,0
181636.6309,680.6449999999895
181722.2827,0
181757.2663,3569.0712999999814
181846.993,0
181873.198,6039.078100000013
181955.8015,0
181977.8678,0
182031.4333,0
182152.8803,0
182219.1464,0
182247.8201,0
182312.4141,7733.201100000006
182321.239,0
182408.7265,1794.594299999997
182578.2253,0
182579.3486,0
182592.8348,0
182661.0227,0
182664.4834,484.92269999999553
182877.9691,0
182892.2914,0
182926.2912,254.97080000001006
183091.1234,1380.3404000000155
183137.2195,0
183283.5099,3120.835149999999
183327.018,5707.559300000023
183359.96169999999,0
183525.3922,0
183647.8664,0
183648.1143,0
183682.4816,0
183996.678,0
184002.0241,0
184139.1879,0
184172.9708,0
184199.3997,2084.6177000000025
184338.98810000002,0
184416.6334,4711.030800000008
184564.7416,0
184645.7408,0
184658.865,1341.854399999982
184790.166,0
184807.3787,0
184918.9838,0
185060.8441,1579.3194999999832
185083.065,0
185086.5689,0
185198.52659999998,0
185209.437,0
185337.4905,7274.297300000006
185356.1264,7285.8011000000115
185372.7736,784.1407999999938
186072.692,2933.7338000000163
186204.4014,3012.1073000000033
186252.7927,0
186443.1776,9490.761200000008
186629.1252,455.9516000000003
186907.6273,3321.050199999998
186948.6451,9090.290000000008
187051.0276,1408.1293000000005
187102.4116,0
187104.5729,933.5303999999887
187246.2421,3902.2264999999898
187297.9851,0
187385.2931,3979.54310000001
187385.2978,0
187534.8665,0
187617.0661,8160.212899999984
187791.9268,5652.107399999979
187825.9576,0
188081.2361,0
188094.2358,3171.656400000007
188348.20750000002,0
188478.126,1466.6326999999874
188612.0804,0
188641.6221,10143.494800000015
188660.8556,15432.395100000023
188790.0401,12300.43160000001
188899.1206,0
188937.0577,1711.3453000000154
189358.9495,2754.3518999999797
189392.5494,6778.160099999979
189464.267,5645.129099999991
190042.8329,0
190186.3042,3973.3703000000096
190335.4667,11743.362199999974
190581.54129999998,0
190697.1706,4002.7549
190719.5814,5098.156999999977
